movieCd,userid,score
20195421,5,1
20193277,3,3
20198449,5,3
20177981,3,2
20194619,5,3
20195887,2,1
20177538,2,4
20195275,1,5
20194043,1,2
20194042,2,4
20194061,1,2
20196608,2,2
20196141,3,1
20184572,3,2
20193921,2,4
20195325,4,1
20161467,2,2
20194001,1,4
20193963,3,5
20193423,1,5
20198283,4,1
20010013,1,2
20194224,3,5
20196769,5,4
20196802,3,5
20196770,5,2
20194837,5,2
20140732,2,5
20194861,5,2
20193881,3,5
20190741,3,3
20196344,5,1
20197074,1,2
20194080,5,2
20196476,4,5
20196978,4,3
20196976,5,2
20196975,2,2
20196973,5,4
20183098,2,4
20196972,2,1
20197002,1,4
20197001,5,2
20181582,4,5
20192082,3,3
20193510,5,1
20196729,2,4
20196920,4,3
20088697,1,1
20196918,3,1
20195003,1,1
20111589,3,5
19548014,3,2
20196916,2,3
20197618,3,4
20195866,3,5
20196909,5,5
20196908,2,2
20195888,3,3
20196961,5,3
20119597,1,4
20196922,2,5
20196921,4,4
20173383,1,1
20196855,2,1
20196122,4,2
19960051,5,3
20196866,5,4
19890057,2,3
20100265,2,4
20177322,2,3
20196853,2,3
20196864,3,3
20195509,4,5
20196766,5,2
20196707,5,2
20193665,1,2
20194541,1,1
19990105,1,4
20175546,5,1
20195781,2,2
20195622,5,4
20195481,4,4
20195716,3,1
20196012,5,3
20196034,1,1
20196030,2,3
20061258,4,5
20008136,1,5
20196009,3,3
20196010,5,1
20111728,2,5
20195404,4,5
20184621,4,1
20195975,5,2
20195979,4,5
20190730,5,3
20195977,1,2
20196621,3,2
20191027,4,5
20196037,5,1
20196036,5,5
20196035,1,3
20196033,5,5
20196032,4,2
20196031,1,3
20154762,5,5
20191403,3,5
20167203,5,3
20195960,4,2
20189670,4,4
20198686,2,3
20195974,1,4
20195971,1,3
20195970,3,4
20195969,1,5
20196001,2,4
20195982,1,5
20195965,2,2
20196508,5,2
20196295,2,5
20192804,5,4
20126522,3,4
20126575,3,5
20196442,4,4
20196408,4,1
20196269,5,2
20196268,4,4
20135914,2,4
20196267,2,5
20192689,4,4
20175290,3,4
20196401,2,3
20196381,1,3
20195165,2,2
20184487,5,1
20194003,3,3
20195715,4,2
20196292,4,2
20185283,2,3
20157989,5,5
20080214,1,3
20167145,3,3
20195461,3,2
20190822,1,1
20194808,5,2
20194481,4,3
20194962,5,2
20193402,3,5
20195838,3,2
20194913,1,4
20189337,3,1
20170792,5,3
20193663,1,3
20193262,1,3
20196089,5,4
20194384,4,4
20194964,4,4
20196350,2,3
20196074,3,5
20196039,3,2
20196020,5,3
20195417,2,2
20196379,4,1
20196378,5,2
20196347,1,5
20196346,5,3
20080011,1,5
20196328,5,5
20196300,4,2
20070227,3,1
20196298,4,3
20101040,1,2
20090312,2,4
20050077,4,5
20187396,4,4
20195811,2,4
20182784,4,4
20195810,2,1
20195827,4,3
20195809,4,5
20195826,5,5
20195825,2,2
20195824,3,4
20195822,5,1
20195720,2,4
20195719,1,3
20195746,4,2
20195710,5,2
20195709,4,4
20195684,1,4
20195683,2,2
20195682,2,5
20195681,3,1
20195674,2,5
20195672,5,3
20195670,1,3
20195610,1,4
20195666,2,2
20195664,2,4
20195608,1,1
20195606,4,5
20182831,5,1
20195605,4,4
20195172,4,2
20195168,1,3
20195662,5,3
20135264,5,1
20113391,4,3
20110279,2,3
20100286,3,3
20100301,4,4
20090316,1,3
20100191,4,3
20101242,1,4
20090076,3,1
20090261,1,4
20080394,4,4
20081244,4,4
20080046,5,4
20070643,3,5
20060389,4,1
20060247,1,3
20050342,5,5
20040612,3,2
20040481,1,2
20040515,5,4
20151022,2,3
20196314,3,5
20192902,5,2
20181416,3,4
20196266,2,5
20196241,5,3
20195896,2,1
20142727,2,2
20187142,3,3
19880070,2,4
20196132,2,4
20020061,2,4
20112215,5,3
20194641,1,2
20192041,1,1
20194601,5,4
20193958,1,2
20194582,1,4
20194207,5,4
20194316,3,2
20195201,4,2
20194225,4,5
20194121,5,4
20195022,4,2
20194483,5,2
20193674,5,2
20196102,4,4
20080390,5,4
20147517,5,3
20151621,3,5
20196101,2,3
20153523,1,5
19828273,2,5
19738038,5,1
20020240,4,1
20171681,4,3
20189803,1,3
20184101,2,3
20179383,3,3
20195390,3,3
20196062,2,5
20190672,4,3
20194942,3,4
20195004,4,2
20192362,1,1
20172404,3,4
20178647,4,4
20172388,5,1
20184642,3,4
20173388,2,2
20173962,2,2
20183097,2,4
20182065,2,2
20172642,3,2
20080603,5,3
20197308,1,2
20176161,3,1
20195958,4,4
20121021,2,1
20048817,3,3
20181090,1,4
20171021,1,5
20194945,1,3
20173750,1,3
20191842,5,4
20127193,5,2
20113823,3,4
20192127,5,4
20196851,1,1
20198642,3,3
20181287,3,3
20190663,5,4
20192691,2,4
20188404,5,1
20195902,4,3
20195891,2,5
20195880,2,1
20195885,5,5
20195884,3,1
20195877,1,1
20195881,4,5
20195876,3,2
20195875,2,2
20195840,4,2
20195873,5,3
20195872,1,3
20195837,2,5
20195836,5,3
20195835,3,3
20195869,4,4
20195833,4,4
20195868,1,4
20195867,2,2
20195864,4,5
20195862,1,2
20195861,1,1
20194459,2,3
20193682,3,2
20176251,2,2
19800126,2,2
20170513,4,1
20136489,2,3
20195540,5,2
20195565,1,1
20180825,5,2
20125147,2,4
20195503,3,1
20195663,1,5
20195604,1,1
20195603,4,1
20195418,4,1
20194989,5,5
20195465,2,1
20195419,1,4
20195163,1,3
20186645,5,2
20180804,5,4
20183132,4,2
20191741,2,2
20195563,5,3
20195539,4,2
20194911,3,5
20194970,3,3
20191527,4,3
20181324,1,3
20172782,4,4
20195496,5,3
20195521,1,2
20195495,3,1
20195520,1,5
20112931,4,4
19960042,1,2
19950024,1,3
20195519,1,5
19800068,5,5
20195494,2,2
20100517,4,5
20137011,2,4
20195517,4,5
20175083,5,3
20195490,3,5
20195514,1,4
20163373,5,3
20195513,2,4
20194194,5,2
20195489,2,4
20191801,1,1
20195486,5,5
20195510,3,2
20195507,1,1
20185416,1,3
20184132,1,5
20193017,1,5
20195482,5,2
20193805,2,4
20191584,3,1
20192546,3,3
20194317,3,2
20195463,4,1
20190501,1,2
20190701,3,1
20187959,1,2
20196850,4,3
20199080,2,5
20186652,5,1
20111027,4,5
20130482,2,4
20124944,4,3
19678001,4,3
20165641,2,2
20193808,5,5
20190137,1,1
20186283,4,5
19720061,2,2
20149818,2,4
20195412,1,2
20180744,5,5
20174483,5,5
20172162,1,4
20188382,4,3
20179229,2,1
20162577,1,5
20168804,2,1
20131923,5,1
20195411,1,5
20173033,3,4
19860107,2,1
19880203,4,1
19728185,2,5
20134855,2,5
20191344,1,2
19720034,1,4
19618028,2,3
20195409,4,3
20133055,3,2
20100692,4,5
19718053,2,5
20101435,4,5
19750044,2,3
20195391,5,1
20194967,4,4
20193952,5,5
20194908,5,5
20166602,2,1
20193982,4,3
20195021,4,5
20195126,5,5
20195124,1,5
20195125,3,1
20195222,5,1
20195175,2,4
20195174,4,2
20196603,1,3
20193382,2,5
20195145,3,1
20193278,4,4
20192343,5,2
20192957,4,4
20192355,4,1
20192907,3,5
20195164,3,2
20195181,2,2
20135950,3,4
20195142,5,5
20195020,3,4
20195141,5,1
20195017,2,2
20195134,1,1
20195133,2,4
20181311,5,2
20195104,2,2
20194982,1,5
20195103,3,2
20195102,2,2
20194981,3,1
20193672,4,1
20193105,1,4
20190384,3,2
20194817,2,1
20194818,4,2
20194819,3,1
20194832,5,3
20194831,3,5
20194841,4,4
20194820,2,5
20194830,4,4
20194842,5,1
20194833,4,1
20174244,5,2
20193583,5,3
20166200,2,1
20100027,1,2
20194834,2,3
20194976,2,4
20194974,3,3
20194986,5,1
20194969,4,3
20194966,5,3
20194920,5,1
20194965,1,1
20194919,2,1
20194917,2,3
20183844,4,1
19760002,3,1
20193101,4,3
20193517,5,3
20192742,1,5
20192958,4,1
20193441,4,4
20180361,5,5
20193902,4,4
20193853,4,3
20194809,1,4
20148469,3,2
20194894,2,3
20194890,4,1
20193302,5,1
20194889,1,2
20194887,4,4
20194904,4,1
20194903,4,5
20193286,5,4
20194883,5,4
20194882,1,3
20194840,2,3
20194839,5,1
20188242,1,3
20100750,1,2
20194816,5,4
20194823,2,1
20194780,3,2
20124566,3,5
20192725,3,1
20194779,3,1
20194778,4,4
20194777,1,5
20194807,1,3
20194773,3,1
20198640,2,4
20184661,1,2
20199843,2,2
20194765,1,2
20194789,3,3
20194718,1,5
20194717,3,3
20194716,3,1
20174284,4,1
20194709,2,5
20193442,3,4
20181800,2,2
20177181,3,1
20191358,2,5
20193681,5,5
20193662,1,5
20190841,4,2
20193702,3,4
20193362,5,2
20193701,3,4
20081379,4,4
20192959,1,5
20194683,1,5
20194682,4,1
20194681,4,1
20148632,4,2
20193813,2,1
20126570,2,3
20183576,1,3
20194611,2,3
20194588,5,2
20194608,3,3
20194607,2,3
20153341,4,4
20183726,3,5
20193959,3,4
20155802,3,5
20193861,5,3
20192963,3,4
20193265,2,3
20194444,1,2
20191835,1,1
20193019,5,2
20193270,1,4
20194101,4,1
20190670,4,1
20190898,2,4
20194563,2,4
20194562,2,5
20194561,3,2
20194458,4,1
20194457,3,5
20148830,4,4
20192501,3,1
20113272,3,3
20194361,2,2
20194454,5,3
20194482,3,1
19840089,1,2
20194526,3,5
19858084,2,1
20194525,1,3
20194524,1,2
20194453,1,4
20194452,4,4
20194523,3,3
20194451,5,5
20148179,2,3
20194449,2,4
20194521,5,5
20194426,4,2
19970048,5,3
19980036,1,4
20190002,5,1
20182490,4,3
19780080,4,5
20147624,1,2
19908057,5,4
20194423,5,3
20194441,5,2
20194380,1,4
20194379,1,1
20194421,3,3
20194385,4,1
20193826,3,1
20194202,5,1
20196928,5,2
20194404,1,3
19780048,2,4
20191845,5,3
20185353,5,4
20194400,1,3
20192675,5,1
20194341,3,5
20193509,3,3
20194315,3,5
20194314,5,5
20150391,4,2
20181113,1,5
20175547,1,5
20195790,3,4
20185926,2,3
20080613,5,3
20179101,4,4
20194311,2,2
20090904,1,4
20050180,1,3
19990084,1,2
20186587,3,5
20181660,5,2
20050163,1,3
20179343,2,3
20194282,4,5
20185241,2,5
20188305,1,4
20194048,2,4
20193426,1,4
20191782,4,5
20194081,5,4
20193163,3,3
20191843,4,1
20194047,2,1
20175762,4,3
20187295,3,2
20192222,3,2
20197508,2,2
20175771,4,5
20192461,4,3
20194181,1,5
20194079,3,5
20182869,4,4
20194078,4,1
20194162,1,2
20194161,3,5
20192668,5,4
20198685,3,3
20183396,3,4
20192821,4,3
20193447,4,3
20192723,5,2
20192661,3,2
20192690,4,2
20148903,1,4
20194073,1,1
20194082,1,5
20193542,1,2
20194054,4,2
20194046,2,3
20194062,3,4
20090349,2,3
20192462,5,5
20199023,4,1
20190725,5,3
20183771,2,3
20193018,4,1
20192743,1,4
20199955,5,4
20191246,3,4
20197147,4,2
20181104,4,3
20193829,4,2
20183001,3,2
20191141,3,1
20185986,5,2
20192805,3,5
20194005,4,1
20050167,4,4
20197846,3,5
20193955,4,5
20183209,3,1
20193924,1,4
20192808,4,5
20193961,2,1
20199043,3,1
20192981,1,4
20192642,5,2
20193279,1,1
20193162,3,5
20191601,2,3
20193926,1,1
20100268,5,2
20193945,5,4
20193948,5,5
20193947,1,3
20193925,3,4
20187602,2,4
20182341,4,3
20185657,4,4
20193923,1,1
20080890,1,4
20192629,2,5
20193907,4,1
20192346,3,1
20192581,2,3
20193520,4,2
20193667,3,4
20193011,1,3
20168124,1,3
20193848,4,2
20193847,5,5
20193845,3,2
20132795,3,1
20193844,4,4
20060456,2,5
20193842,2,5
20193841,1,5
20193820,4,2
20193819,3,3
20193832,5,3
20193817,4,2
20193815,3,4
20193814,5,4
20193812,4,1
20193721,2,2
20193806,5,1
20193804,4,1
20193823,3,1
20193664,4,3
20193683,4,2
20180128,4,3
20193271,2,2
20196363,2,2
20193782,4,4
20196309,1,5
19850064,2,5
20193016,3,3
20193673,3,2
20193741,2,4
20192301,3,5
20192679,3,3
19920384,1,5
20135974,3,5
20176026,2,3
20192641,4,5
20191742,5,3
20190702,4,1
20172742,2,1
19688046,5,5
19770096,3,4
20030139,5,1
19910237,3,3
19980210,1,3
20198884,1,3
20193513,1,2
20060718,3,3
20126939,1,1
20126937,2,1
20193511,2,5
20190881,4,2
20193010,3,1
20193122,2,4
20193453,2,4
20181005,2,5
20197483,4,4
20192906,2,5
20192292,3,5
20192402,4,1
20192960,4,1
20190081,3,4
20190383,2,2
20198909,5,5
20193454,3,1
19408005,3,4
20193465,2,1
20193464,2,1
20191930,4,4
20191592,3,4
20191981,1,3
20192541,1,1
20192703,3,4
20193204,3,4
20189653,2,5
20000203,1,2
20192353,4,2
20191722,1,4
20192254,1,5
20184961,3,1
20192344,1,3
20191101,2,3
20193206,5,1
20193081,4,1
20180140,3,3
20185279,5,4
20192144,5,2
20199951,2,4
20192022,5,3
20189967,4,2
20182407,1,1
20193341,5,1
20193342,5,5
20124070,5,2
20128707,2,3
20189869,1,1
20193322,2,3
20192348,4,3
20193272,3,3
20186501,4,4
20186656,2,3
20192587,1,1
20192588,1,1
19750155,2,3
20190475,5,4
20193301,2,4
20193269,5,5
20081280,1,2
20193283,3,5
20193282,4,2
20193281,5,2
20193241,2,1
20193124,4,3
20193123,4,4
20192901,1,5
20190924,2,4
20192545,4,3
20192722,1,4
20192204,3,1
20198453,5,4
19940238,3,2
20192216,2,3
20192215,4,5
20197928,2,1
20190301,2,3
20184047,5,5
20191441,1,4
20198526,1,1
20190885,3,5
20197083,5,2
20191781,1,1
20173930,1,1
20192190,5,3
20197895,1,2
20192225,3,3
20192189,2,1
20192129,5,4
20192147,1,2
20192128,5,1
20192124,5,2
20193104,4,3
20193103,5,5
20193102,1,2
20192217,5,2
20190466,4,5
20190961,3,2
20162844,4,2
20192883,4,2
20192681,1,1
20193063,5,4
20193062,2,2
20070602,4,3
20192125,5,4
20191245,1,5
20143253,5,4
20191401,1,1
20193003,4,5
19890293,4,3
20193021,2,5
20193001,5,5
20192253,5,1
20190001,2,3
20192221,5,1
20192446,4,1
20190273,4,5
20196453,4,3
20164159,5,5
20140164,5,1
20191359,1,1
20192820,3,3
20161722,4,2
20191761,1,4
20170658,1,1
20124049,1,4
20192676,2,5
20192814,4,4
20192882,1,2
20190793,4,5
20199795,1,5
20192156,4,1
20191744,3,3
19940004,2,2
20090007,2,1
19960002,2,2
19900092,3,5
20081071,3,1
20081073,1,1
20100259,4,2
19950283,4,3
19480024,5,1
20072686,1,3
20151961,4,3
20127194,3,2
20161108,3,1
20111604,5,5
20127913,3,5
19880001,5,2
20156890,3,3
20166147,3,3
20149096,4,4
20140071,1,5
20192812,5,1
20197925,1,4
20192827,3,5
20192826,3,4
20192564,4,5
20192543,5,5
20192542,1,3
20192825,1,3
20192824,5,1
20196657,4,1
20191581,1,3
20183130,5,5
20192807,5,5
20192802,1,3
19998810,5,1
20190901,4,1
20190382,2,4
20190274,1,5
20191362,5,5
20182387,1,5
20199954,3,2
20192361,2,4
20192741,2,4
20181198,4,1
20183783,2,3
20192562,2,2
20192563,5,1
20145501,5,5
20137081,3,2
20134413,1,3
20192707,3,3
20192678,5,2
20192705,1,5
20192702,3,3
20185647,4,4
20192701,5,4
19980176,1,3
19970318,5,2
20192673,2,2
20192671,4,3
20186863,4,3
20192667,3,2
20192150,4,5
20199743,5,1
20192684,1,2
20192683,3,3
20192682,5,1
20192663,3,2
20190804,3,5
20192599,2,2
20179230,1,4
20192627,5,3
20192626,5,5
20196944,3,3
20080517,1,2
20174198,2,2
20148210,1,3
20191490,2,5
20191541,1,3
20198163,5,4
20191342,1,2
20199063,5,5
20187289,5,5
20190800,4,2
20189664,1,2
20198827,2,4
20192456,4,4
20198291,5,2
20191861,3,3
20190467,4,5
20192250,5,2
20191361,2,5
20192263,5,5
20175215,4,1
20182772,3,3
20192248,3,3
20192262,4,4
20198925,4,2
20190504,1,2
20191346,5,3
20192342,3,3
20192341,1,3
20191486,4,4
20191303,5,1
20190476,2,4
20188144,2,5
20183515,1,4
20186651,1,3
20199604,5,5
20191543,5,4
20190669,3,4
20198597,3,2
20192327,2,2
20179661,3,5
20156389,4,1
20192326,4,1
20184649,5,5
20190882,2,2
20191402,5,2
20182587,3,4
20191641,3,1
20191482,4,1
20192001,4,2
20124358,5,3
20198144,4,3
20199946,1,3
20129232,5,4
20182692,3,3
20184001,3,4
20184648,4,4
20182685,5,5
20183355,1,5
20141711,3,5
20151104,2,1
20183367,5,5
20177390,4,2
20177410,2,1
20184865,3,2
20192214,1,2
20192213,3,2
20192212,4,1
20192211,1,5
20136482,1,3
20192192,1,4
20192042,2,2
20191938,5,4
20149692,5,2
20192157,3,1
20192155,1,2
20192062,1,3
20192154,5,3
20192153,3,5
20192162,2,3
20192152,2,3
20183192,3,3
20192161,3,4
20151110,3,4
20181261,5,1
20172602,1,4
20191031,1,2
20191643,1,2
20191442,2,3
20173781,4,1
20183867,4,4
20174246,5,5
20190261,1,4
20199822,5,3
20191933,4,2
20165087,4,4
20164045,2,3
20190441,4,1
20196929,4,3
20192002,5,2
20190887,4,3
20190421,1,3
20171621,4,4
20177305,3,3
20179493,1,3
20174683,3,1
20176685,2,5
20172405,1,3
20189411,1,4
20183356,5,5
20191929,2,1
20190138,4,1
20186725,1,2
20186523,5,2
20191942,2,4
20190883,1,5
20197451,5,4
20178190,1,2
20182981,4,5
20191941,4,4
20191001,1,2
19910259,4,3
20165304,5,5
20177484,5,4
20177408,1,2
20191404,3,3
20190795,4,1
20190244,3,5
20190803,3,4
20070237,1,4
20182622,2,2
20186685,5,1
20184682,4,5
20189680,3,3
20185952,2,2
20186568,2,2
20185984,2,1
20189763,2,3
20187461,4,1
20191795,1,5
20197503,3,3
20190270,3,5
20191600,1,2
20191599,4,1
20181115,1,1
20191784,5,2
20190352,3,5
20190922,3,2
20183247,3,2
20190245,5,1
20183769,3,1
20148748,3,5
20187981,3,4
20191683,3,2
20191487,5,5
20125527,1,2
20191587,4,3
20191586,2,4
20191621,2,1
20191585,1,5
20191142,2,3
20198908,4,4
20190267,3,4
20191582,5,1
19940116,3,4
19990220,1,2
20199765,4,4
20199817,1,2
20199738,1,1
20191026,1,3
20198126,1,5
20154901,3,1
20190802,3,4
20190381,2,5
20199903,2,4
20199586,1,4
20183203,4,4
20175228,1,2
20185384,5,1
20198146,2,4
20198104,3,5
20183345,1,2
20188083,4,3
20184206,2,4
20119818,5,4
20198043,2,5
20199737,4,4
20184766,1,1
20060151,4,1
20199512,5,1
20191484,3,5
20199923,5,4
20191483,4,3
20191525,3,4
20191524,1,3
20191523,1,2
20191522,5,4
19770105,3,3
20191357,3,1
19848171,3,1
20191356,4,4
20191355,1,3
20191354,4,4
20191467,5,5
20191353,4,4
20191102,4,2
20191466,4,2
20191465,5,3
20191464,3,1
20191463,1,5
20191352,3,3
20191462,4,5
20191461,5,2
20191351,2,4
20199426,2,3
20191350,2,4
20198883,5,3
20199949,2,1
20191301,4,5
20198598,3,3
20199623,4,3
20184082,2,3
20190474,3,4
20191349,4,4
20191444,2,5
20191443,5,5
20191347,5,3
20111085,4,5
20183842,1,5
19728187,3,4
20165562,4,3
20190664,4,1
20191181,3,3
20199445,3,2
20190801,2,3
20191381,3,2
20199607,5,1
20199963,2,1
20190140,1,4
20182053,3,5
20181141,1,3
20183814,2,2
20190345,1,4
20195788,4,4
20198255,2,3
20198254,3,2
20198903,3,4
20111260,5,4
20197563,2,5
20191292,4,4
20125312,4,1
20191255,3,3
20191287,1,2
20191286,2,4
19588014,5,4
20191254,3,1
20191283,1,3
20190884,2,1
20191250,2,4
20199189,2,2
20199736,3,4
20191201,5,5
20183382,4,5
20198183,5,4
20191188,4,2
20191111,4,1
20191103,3,2
20198636,5,4
20182256,5,5
20182762,5,5
20190063,1,1
20199128,4,2
20190279,4,1
20199944,5,5
20190266,2,3
20190581,4,1
20127606,1,1
20160744,4,3
20110535,3,5
20184105,1,1
20169323,2,5
20184704,2,2
20170922,2,2
20070665,2,4
19910095,1,3
20190350,4,2
20174205,1,1
20190682,1,4
20190343,5,1
20196743,4,5
20199444,5,5
20199959,2,2
20190982,5,4
20190899,5,1
20190981,3,4
20070390,5,5
20090344,3,3
20190893,5,5
20190943,1,4
20190891,3,1
20190890,4,3
20190942,5,2
20184889,1,3
20190731,3,2
20190724,4,3
20190729,5,3
20190723,4,3
20020106,4,4
20190862,2,3
20050216,5,3
20040682,4,1
20040472,4,2
20190823,1,3
20100472,3,1
20070290,1,2
20060134,2,3
20190797,2,3
20190805,4,1
19950050,2,3
19900087,4,5
19830086,5,2
20126426,2,3
20080897,3,2
20136333,1,4
19658062,5,3
20081065,3,5
20100511,2,2
20050348,2,1
20198906,1,2
20198293,2,3
20199924,1,3
20190265,5,5
20178161,2,2
20190242,4,4
20199363,2,3
20190761,5,4
20185280,5,3
20195943,4,3
20183773,5,4
20196723,4,4
20183085,2,2
20197924,3,5
20190668,2,5
20190679,1,4
20190677,5,5
20180937,3,2
20199009,3,1
20190676,4,5
20190673,1,1
20190671,1,2
20184677,3,5
20197092,2,2
20197783,4,3
20190643,2,3
20198364,3,2
20177282,2,1
20197124,5,5
20183816,5,4
20198745,1,3
20176145,2,5
20185576,5,2
20196983,2,2
20199443,4,4
20199735,1,3
20198723,2,1
20183454,4,2
20156322,5,1
20197145,4,2
20185603,2,3
20198744,3,2
20197987,5,4
20197486,1,1
20197484,5,4
20197864,2,4
20181318,5,3
20197149,5,3
20198907,3,5
20196323,5,2
20197303,5,3
20197088,1,1
20196820,2,2
20181200,3,1
20197892,1,5
20197552,4,3
20183374,4,1
20190471,5,5
20188117,5,3
20176006,2,4
20183344,3,3
20189649,2,2
20174042,1,4
20197307,2,3
20182501,2,5
20100737,1,1
20190463,2,3
20190401,3,1
20169202,5,1
20185406,4,2
20190102,3,2
20199960,5,4
20190104,1,4
20199961,5,2
20184768,2,3
20198125,2,2
20168250,3,5
20177552,4,5
20197423,2,5
19750082,3,2
19900023,4,1
20182842,3,3
20198844,2,3
20187345,1,4
20187442,4,2
20186582,5,2
20198403,3,3
20198530,2,3
20176844,5,4
20190221,4,3
20060347,4,4
20088759,4,5
20050283,5,5
20190127,3,1
20190126,2,3
20190125,5,2
20190124,2,5
19588007,5,5
19448004,4,5
20190182,2,3
20190181,1,1
20182686,5,1
20182345,5,3
20199819,5,4
20199846,2,5
20197087,2,1
20198292,1,1
20199606,4,5
20190005,1,5
20090742,2,5
20175776,1,2
20198218,3,2
20198220,5,5
20185484,5,1
20190062,4,5
20190061,4,2
20199734,5,3
20198143,5,5
20196244,1,2
20198023,4,3
19930153,5,1
20199947,4,2
20199984,2,4
20199983,4,1
20199964,2,2
20199739,4,2
20199813,5,2
19910158,2,1
20199794,5,3
20183204,3,3
20180793,4,3
20198904,4,3
20020010,5,5
20185352,2,2
20180747,3,1
20197360,2,3
20199425,3,5
20199402,3,3
20199400,2,1
20197359,1,1
20197085,2,4
20167152,1,3
20196025,1,1
20179346,3,5
20198523,5,5
20187301,1,4
20166301,5,2
20197479,4,4
20197965,2,1
20198503,5,1
20184158,3,4
20199083,5,5
20198483,5,5
20183302,5,1
20198830,1,3
20199525,4,2
20199824,3,5
20144179,4,5
20198963,1,1
20199823,2,4
20189678,5,3
20180374,4,4
20199790,5,5
20199789,1,4
20199811,3,4
20199788,5,5
20199810,2,4
20199787,4,5
20199786,2,4
20199809,5,1
20199808,5,4
20199807,3,4
20122420,1,3
20199806,5,3
20199804,2,2
20199805,5,3
20199803,1,5
20199742,5,1
20198643,4,3
20199583,3,1
20081447,1,4
20090212,4,1
20181042,3,1
20198983,5,2
20199733,2,1
20199713,5,4
20199712,2,1
20124054,1,2
20199673,1,2
20199075,5,4
20199523,4,3
20199502,4,3
20199687,2,2
20199667,4,1
20196943,3,4
20198369,3,3
20050211,2,4
20197617,2,1
20199585,3,4
20199584,5,4
20180198,2,5
20175407,5,2
20000094,3,3
20197923,5,3
20199511,5,3
20158543,2,2
20199499,4,5
20199510,5,1
20199509,3,4
20159882,4,1
20160261,5,5
20176103,5,2
20199424,1,2
20080828,3,5
20162430,5,2
20150460,4,2
20183792,5,3
20183205,5,3
20189668,1,5
20158144,5,3
20158382,3,5
20124083,2,1
20171802,3,1
20157771,4,4
20134474,3,3
20177770,3,4
20198363,1,4
19590006,5,5
20197608,5,5
19398001,5,3
20183383,2,3
20199308,4,3
20199274,5,3
20100836,1,1
20181308,5,3
20048994,1,5
20199271,1,3
20199303,1,3
20199270,2,5
20120920,3,4
20120915,5,2
20120912,2,2
20198044,5,4
20119821,4,1
20198703,2,4
20199269,5,5
20199268,3,1
20199267,3,5
20189063,3,3
20199286,1,5
20199285,1,3
20198687,3,4
20199284,3,2
20199283,4,1
20198684,4,1
20183397,4,4
20140872,2,1
20197604,1,3
20198368,5,2
20199177,3,5
20199142,3,3
20199141,1,5
20199140,5,1
20199175,2,1
20166282,2,1
20070127,4,1
20165581,2,2
20198976,3,1
20198977,1,4
20199008,4,4
20198257,5,4
20198531,5,5
20197356,1,5
20183364,5,2
20174700,4,5
20199076,5,5
20184574,5,5
20181165,3,1
20197104,5,5
20197283,5,2
20060089,5,2
20154908,3,4
19798042,5,5
19758013,3,2
19748018,3,1
19718021,2,1
20199007,1,2
20198972,3,1
20199003,4,3
20198970,4,2
20198969,5,2
20198967,4,5
20198987,5,5
20198986,2,4
20198964,2,3
20198984,2,4
20198543,3,3
20196183,2,1
20198786,1,1
19940286,2,3
20198923,4,3
20140194,2,4
20159646,4,4
20155223,4,3
20155301,2,2
20138522,2,3
20126674,2,3
20138221,2,3
20123422,2,1
20138223,3,3
20124086,1,1
20129626,3,3
20110295,3,2
20113643,5,4
20160703,3,3
20180165,2,1
20197609,1,2
20184019,3,2
20189335,3,2
20197553,5,3
20197223,4,5
20148617,2,4
20196115,1,1
20196525,1,2
20196184,4,1
20196661,1,1
20184969,1,2
20198828,3,5
20197203,1,2
20182935,4,5
20177244,1,1
20184201,4,4
20197879,2,5
20197265,4,1
20185613,3,4
20171322,5,1
20186592,5,3
20186653,2,1
20181653,2,4
20180208,4,4
20198529,1,1
20198527,4,4
20181877,5,3
20181325,3,3
20189636,4,3
20169507,4,3
19890013,1,5
20198630,3,2
20090557,1,1
20148147,3,1
20168244,4,2
20160101,5,4
19920061,1,3
20197470,3,1
20197086,5,1
20175583,4,3
20175165,4,2
20184535,5,2
20176442,4,4
20196371,4,3
20177222,4,4
20195724,2,4
20196523,5,5
20197878,5,5
20198203,5,2
20185478,3,1
19840018,1,3
20137902,5,2
20177537,5,5
20187623,5,2
20184646,3,5
20198407,5,4
20198423,4,1
20184126,3,5
20100752,3,1
20184139,5,3
20196585,1,5
20195789,4,2
20196821,1,5
20112776,2,1
20180195,2,1
20160501,4,4
20020044,5,1
20180944,4,4
20196164,1,3
20196883,5,5
20197224,2,3
20198229,3,2
20198228,1,5
20198212,3,3
20198227,5,5
20198211,2,1
20198226,3,3
20198210,4,4
20198225,1,5
20198208,4,5
20198207,2,3
20198224,3,4
20198206,4,4
20119890,2,2
20184140,2,1
20184464,3,1
20100018,3,5
20196243,4,5
20174283,2,5
19860117,1,1
20162146,5,3
20160541,1,5
20158831,1,5
20158828,3,2
